ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2041-12-31,120.78287911229829,278.2253165524742,395.5013844193028,120.78287084614414,120.7828881552827,217.59512068880122,217.59512068880122,217.59512068880122,217.59512068880122,217.59512068880122,217.59512068880122,0.0,0.0,0.0,338.3779998010995
2042-12-31,125.40282392839599,279.0890520611787,400.16302955837466,125.4028149361839,125.40283381016265,212.72454786609308,212.72454786609308,212.72454786609308,212.72454786609308,212.72454786609308,212.72454786609308,0.0,0.0,0.0,338.1273717944891
2043-12-31,130.02276874449365,278.13621097794453,397.9381915793843,130.0227590077703,130.02277945235346,205.56875417799574,205.56875417799574,205.56875417799574,205.56875417799574,205.56875417799574,205.56875417799574,0.0,0.0,0.0,335.5915229224894
2044-12-31,134.65537094364913,298.15052389236996,414.95069736215817,134.65536066740353,134.65538236995167,220.1697956765371,220.1697956765371,220.1697956765371,220.1697956765371,220.1697956765371,220.1697956765371,0.0,0.0,0.0,354.8251666201862
2045-12-31,139.27531575974683,296.7920684727909,415.82070620927533,139.27530463018746,139.27532774647534,217.59512068881057,217.59512068881057,217.59512068881057,217.59512068881057,217.59512068881057,217.59512068881057,0.0,0.0,0.0,356.87043644855737
2046-12-31,143.89526057584453,295.4284952744347,416.59181395858184,143.89524859984013,143.89527346688405,212.72454786610896,212.72454786610896,212.72454786610896,212.72454786610896,212.72454786610896,212.72454786610896,0.0,0.0,0.0,356.6198084419535
2047-12-31,148.5152053919422,295.6989871497506,412.92132025996983,148.51519259075488,148.51521906141014,205.56875417801893,205.56875417801893,205.56875417801893,205.56875417801893,205.56875417801893,205.56875417801893,0.0,0.0,0.0,354.08395956996117
2048-12-31,153.1478075910977,311.61003558275434,430.91473242730126,153.1477938072802,153.14782212108486,220.1697956765534,220.1697956765534,220.1697956765534,220.1697956765534,220.1697956765534,220.1697956765534,0.0,0.0,0.0,373.31760326765107
2049-12-31,157.76775240719542,313.6344896737093,431.7779985944415,157.7677376874319,157.76776778288814,217.59512068888347,217.59512068888347,217.59512068888347,217.59512068888347,217.59512068888347,217.59512068888347,0.0,0.0,0.0,375.3628730960789
2050-12-31,162.38769722329306,317.10878273038276,437.47109688904754,162.38768177839972,162.38771355285758,212.7245478661355,212.7245478661355,212.7245478661355,212.7245478661355,212.7245478661355,212.7245478661355,0.0,0.0,0.0,375.1122450894286
2051-12-31,167.00764203939073,312.5307310859108,435.0489480191344,167.00762574519396,167.00765902765394,205.5687541781534,205.5687541781534,205.5687541781534,205.5687541781534,205.5687541781534,205.5687541781534,0.0,0.0,0.0,372.57639621754413
2052-12-31,171.64024423854627,331.6986286427298,453.49008604315685,171.64022714525413,171.6402622275451,220.169795676596,220.169795676596,220.169795676596,220.169795676596,220.169795676596,220.169795676596,0.0,0.0,0.0,391.8100399151423
2053-12-31,176.26018905464397,338.1237343030279,456.21878601032404,176.26017116312144,176.26020794164688,217.59512068883274,217.59512068883274,217.59512068883274,217.59512068883274,217.59512068883274,217.59512068883274,0.0,0.0,0.0,393.8553097434767
